date,event,common_name,genus,species,county,lifeform,group,dataset_num,invasive
6/9/10,FLOWERING,CRANESBILL (G. BICKNELLII),GERANIUM,BICKNELLII,ITASCA,PLANTS,FORB,1,
8/2/16,FULL FLOWERING (GROUP),CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/18/15,FULL FLOWERING (GROUP),CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/12/15,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/18/13,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
8/30/12,LAST FLOWERS,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/10/12,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/13/11,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/7/10,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/24/09,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
9/28/08,LAST FLOWERS,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/22/08,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/10/07,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
10/6/06,LAST FLOWERS,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/3/06,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/8/05,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
8/9/04,FULL FLOWERING (GROUP),CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/29/04,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/27/04,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
8/19/03,LAST FLOWERS,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
8/10/02,FULL FLOWERING (GROUP),CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/29/02,FLOWERING,CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
7/25/99,FULL FLOWERING (GROUP),CREEPING (ROVER B.) BELLFLOWER,CAMPANULA,RAPUNCULOIDES,ITASCA,PLANTS,FORB,1,
6/3/94,FLOWERING,CREEPING BENTGRASS,AGROSTIS,STOLONIFERA,ITASCA,PLANTS,GRASSES & SEDGES,1,
3/5/94,FLOWERING,CROCUS,CROCUS,SP,ITASCA,PLANTS,FORB,1,
3/31/84,FLOWERING,CROCUS,CROCUS,SP,ITASCA,PLANTS,FORB,1,
6/25/16,FLOWERING,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
10/15/10,LAST FLOWERS,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
9/30/10,LAST FLOWERS,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
6/17/07,FLOWERING,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
6/22/05,FLOWERING,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
11/3/04,LAST FLOWERS,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
9/30/04,LAST FLOWERS,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
6/26/02,FLOWERING,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
9/25/01,LAST FLOWERS,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
6/15/00,FLOWERING,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
6/30/94,FLOWERING,CROWN VETCH,CORONILLA,VARIA,ITASCA,PLANTS,FORB,1,
6/25/16,LAST FLOWERS,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/22/16,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
7/8/15,LAST FLOWERS,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/29/13,FULL FLOWERING (GROUP),CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/24/13,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
7/16/12,LAST FLOWERS,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/18/12,FULL FLOWERING (GROUP),CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/8/12,FLOWER BUDS SWELLING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/16/11,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/14/10,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
7/14/09,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/24/08,FLOWER BUDS SWELLING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/28/07,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/14/07,FLOWER BUDS SWELLING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/6/06,FLOWER BUDS SWELLING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/25/04,LAST FLOWERS,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
7/31/02,LAST FLOWERS,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/13/02,FLOWER BUDS SWELLING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/14/99,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/22/92,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/18/91,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/13/91,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/20/90,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
6/14/86,FLOWERING,CURLED DOCK,RUMEX,CRISPUS,ITASCA,PLANTS,FORB,1,
8/1/16,FLOWERING,CUT LEAVED WATER HOREHOUND,LYCOPUS,AMERICANUS,ITASCA,PLANTS,FORB,1,
11/6/16,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
10/14/16,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
9/23/16,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
8/13/16,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
10/6/15,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
7/2/15,FULL FLOWERING (GROUP),DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/29/13,FULL FLOWERING (GROUP),DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/25/13,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/6/12,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/14/11,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/9/10,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/4/10,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/22/09,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
10/16/08,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/23/08,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
7/13/07,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/26/07,FULL FLOWERING (GROUP),DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/6/07,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/15/06,FULL FLOWERING (GROUP),DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/15/05,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/15/04,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
10/12/03,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/11/03,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
10/10/02,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
10/1/01,LAST FLOWERS,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/2/98,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/17/97,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/19/96,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
10/15/94,FULL FLOWERING (GROUP),DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
9/30/94,FULL FLOWERING (GROUP),DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
7/13/94,FULL FLOWERING (GROUP),DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/17/94,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/13/93,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/10/92,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/3/91,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/20/90,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/8/87,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
6/11/86,FLOWERING,DAISY FLEABANE,ERIGERON,ANUUS,ITASCA,PLANTS,FORB,1,
11/17/16,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/10/16,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/29/16,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
3/31/16,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/2/15,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/4/15,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/26/14,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/18/13,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/28/13,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/5/12,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/1/12,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/5/11,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/3/10,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/15/10,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/19/09,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/8/09,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/10/09,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/1/08,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/27/08,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/22/08,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
3/26/07,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/6/06,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/25/06,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/16/06,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/6/05,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/19/05,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/6/05,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/2/04,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/7/04,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
6/2/04,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/27/04,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/19/04,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/17/04,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/17/03,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/5/03,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/16/02,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/14/01,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/1/01,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/23/01,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/7/01,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/1/01,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/16/01,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/30/01,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/26/01,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/7/01,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/14/00,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/27/00,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/19/00,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/20/99,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/6/99,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/25/99,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/7/99,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
9/23/99,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/18/99,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
3/13/99,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
3/21/98,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
3/29/97,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/6/96,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
11/1/94,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/13/94,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/2/94,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/16/94,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/16/93,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/10/93,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
10/26/92,LAST FLOWERS,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/4/92,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
3/26/92,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/20/91,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/21/90,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/21/89,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/24/88,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/14/87,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
4/24/86,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/1/85,FLOWERING,DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
5/5/84,FULL FLOWERING (GROUP),DANDELION,TARAXACUM,OFFICINALE,ITASCA,PLANTS,FORB,1,YES
7/25/09,LAST FLOWERS,DEPTFORD PINK,DIANTHUS,ARMERIA,ITASCA,PLANTS,FORB,1,
6/27/09,FLOWERING,DEPTFORD PINK,DIANTHUS,ARMERIA,ITASCA,PLANTS,FORB,1,
7/20/08,FULL FLOWERING (GROUP),DEPTFORD PINK,DIANTHUS,ARMERIA,ITASCA,PLANTS,FORB,1,
7/29/03,FLOWERING,DOCK LEAVED SMARTWEED,POLYGONUM,LAPATHIFOLIUM,ITASCA,PLANTS,FORB,1,
7/31/16,FULL FLOWERING (GROUP),DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
7/11/16,FLOWERING,DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
6/30/16,FLOWER BUDS SWELLING,DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
6/21/16,FLOWER BUDS SWELLING,DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
8/5/12,FLOWERING,DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
7/30/12,FLOWERING,DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
8/6/10,FULL FLOWERING (GROUP),DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
8/3/10,LAST FLOWERS,DOWN RATTLESNAKE PLANTAIN,GOODYERA,PUBESCENS,ITASCA,PLANTS,FORB,1,
6/11/15,FULL FLOWERING (GROUP),DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/20/11,FULL FLOWERING (GROUP),DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/18/09,FLOWERING,DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/23/08,FULL FLOWERING (GROUP),DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/9/05,FLOWERING,DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/18/04,FLOWERING,DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
5/28/04,FLOWER BUDS SWELLING,DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/7/00,FLOWERING,DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/14/99,LAST FLOWERS,DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/6/99,FLOWERING,DOWNY ARROW WOOD,VIBURNUM,RAFINESQUIANUM,ITASCA,PLANTS,WOODY,1,
6/22/13,FLOWERING,DOWNY GROUND CHERRY,PHYSALIS,PUBESCENS,ITASCA,PLANTS,FORB,1,
5/7/15,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/6/15,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/4/15,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/26/13,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/22/13,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/19/13,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/7/12,LAST FLOWERS,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
4/30/12,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
4/11/12,FLOWER BUDS SWELLING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/18/11,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/3/10,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/3/10,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/3/10,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
4/25/10,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/18/09,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/13/09,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/8/09,FLOWER BUDS SWELLING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/3/09,FLOWER BUDS SWELLING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/30/08,LAST FLOWERS,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/25/08,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/24/08,FULL FLOWERING (GROUP),DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/3/07,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
4/30/07,FLOWER BUDS SWELLING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/10/06,LAST FLOWERS,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
4/30/06,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
4/22/06,FLOWER BUDS SWELLING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
5/14/04,FLOWERING,DOWNY JUNEBERRY,AMELANCHIER,ARBOREA,ITASCA,PLANTS,WOODY,1,
